category,sub-category,sub-category-link,title,author,keywords
Theology,Biblical Theology,https://www.academia.edu/Documents/in/Biblical_Theology?f_fri=,John Calvin and James Torrance's Evangelical Vision of Repentance - Participatio,Andrew Torrance,"['Christianity', 'Theology', 'Systematic Theology', 'Calvin', 'Calvinism', 'Religious Conversion', 'Protestantism', 'Covenant Theology', 'Biblical Theology', 'John Calvin', 'Pastoral Theology', 'Reformed theology', 'Evangelical Theology', 'Incarnation of Christ', 'Scottish Theology', 'Repentance', 'Conversion', 'Neo-Orthodox Theology', 'Calvin, Calvinism, Reformed Tradition', 'Doctrine of God, Christology, Soteriology, Historical Theology, Biblical Studies, Dogmatic Theology, Analytic Theology, Continental Theology, Biblical Theology, Thomas F. Torrance, Karl Barth, John Calvin, Systematic Theology', 'Atonement theology', 'James B. Torrance', 'Torrance']"
Theology,Biblical Theology,https://www.academia.edu/Documents/in/Biblical_Theology?f_fri=,A New Metaphysics for Christian Demonology: Psychodynamic Immaterialism (Ph.D. Dissertation),Shandon Guthrie,"['Philosophy', 'Philosophy Of Religion', 'Theology', 'Angelology', 'Demonology', 'Metaphysics of Mind', 'Biblical Theology', 'Angelology and Demonology']"
Theology,Biblical Theology,https://www.academia.edu/Documents/in/Biblical_Theology?f_fri=,RADICAL CHRISTIANITY IN THE HOLY LAND: A COMPARATIVE STUDY OF LIBERATION AND CONTEXTUAL THEOLOGY IN PALESTINE-ISRAEL,DR. SAM KURUVILLA,"['Contextual Theologies', 'Liberation Theology', 'Latin American Liberation Theology', 'Israel/Palestine', 'Biblical Studies', 'Palestine', 'Biblical Theology', 'Pilgrimage and travel to the Holy Land', 'Biblical Exegesis', 'Jerusalem', 'Armenians in the Holy Land', 'History of Palestine and Israel', 'Holy Land Studies', 'Palestinian Theology', 'Palestinian-Israeli conflict', 'Greek Orthodoxy', 'West Asian Studies', 'History of Jerusalem', 'Greek Orthodox Patriarchate, Ottoman rule', 'Contextualisation', 'Comparative literature, postcolonial literatures and literary theory, world literature, contemporary literature, intersections among Latin American and Arabic literatures, liberation movements, and translation studies', 'Greek Orthodox Church of Jerusalem', 'History of Israel Palestine Conflict', 'Palestinian Contextual Theology']"
Theology,Biblical Theology,https://www.academia.edu/Documents/in/Biblical_Theology?f_fri=,Father of a Multitude of Nations: New Covenant Ecclesiology in OT Perspective,Jason S DeRouchie,"['Theology', 'Hebrew Bible', 'Old Testament Prophecy', 'Old Testament Theology', 'Biblical Studies', 'Old Testament', 'Covenant Theology', 'Biblical Theology', 'Biblical Exegesis', 'Dispensationalism', 'Old Testament Studies', 'Biblical Covenants', 'Old Testament Exegesis', 'The Use of the Old Testament in the New', 'Hebrew Bible/Old Testament', 'Hebrew Bible / Old Testament', 'New Covenant Theology', 'Progressive Covenantalism']"
Theology,Biblical Theology,https://www.academia.edu/Documents/in/Biblical_Theology?f_fri=,Bible Translation between Anthropology and Theology,Andrei Desnitsky,"['Philosophy', 'Translation Studies', 'Bible Translation', 'Biblical Theology', 'Anthropology of Religion', 'Biblical text']"
Theology,Biblical Theology,https://www.academia.edu/Documents/in/Biblical_Theology?f_fri=,"The Female Pastor Debate: Values, Roles, and Word Meaning vs. Context",A. E. Jump,"['Egalitarianism', 'Biblical Theology', 'Christian Leadership', 'Female Leadership', 'Complementarianism', 'Women Pastors']"
Theology,Systematic Theology,https://www.academia.edu/Documents/in/Systematic_Theology?f_fri=,"""Gestures Toward a Lutheran Prolegomena,"" Lutheran Forum 48/3 (2018): 48–52.",John W. Hoyum,"['Theology', 'Systematic Theology', 'Prolegomena', 'Martin Luther', 'Lutheran Theology']"
Theology,Systematic Theology,https://www.academia.edu/Documents/in/Systematic_Theology?f_fri=,"Perspectives on Ecclesiology and Ethnography, edited by Pete Ward (Review) ",Christopher B James,"['Religion', 'Practical theology', 'Systematic Theology', 'Congregational Studies', 'Ecclesiology', 'Church History']"
Theology,Systematic Theology,https://www.academia.edu/Documents/in/Systematic_Theology?f_fri=,Calvin and the Development of the Doctrine of Union with Christ,Josh Skinner,"['Theology', 'Historical Theology', 'Systematic Theology', 'Calvinism', 'Reformed theology']"
Theology,Systematic Theology,https://www.academia.edu/Documents/in/Systematic_Theology?f_fri=,"Review of Veeneman's ""Introducing Theological Method"" (Baker Academic, 2017)",Jamin A Hübner,"['Systematic Theology', 'Biblical Theology', '19th and 20th Century Theology', 'Christian Theology', 'Theological Method', 'Twentieth Century Theology and Philosophy']"
Theology,Systematic Theology,https://www.academia.edu/Documents/in/Systematic_Theology?f_fri=,Perichoresis 19.4 (2021),CORNELIU C. SIMUȚ,"['Patristics', 'Historical Theology', 'Systematic Theology', 'Theodicy', 'Biblical Theology', 'Christian Apologetics']"
Theology,Systematic Theology,https://www.academia.edu/Documents/in/Systematic_Theology?f_fri=,The Satanic and the Theomimetic: Distinguishing and Reconciling ‘Sacrifice’ in René Girard and Gregory the Great,Jordan J Wales,"['Systematic Theology', 'Asceticism', 'Rene Girard', 'The Atonement', 'Mimetic Theory', 'René Girard', 'Religion and Violence', 'Sacrifice', 'Atonement Theory', 'Theology of the Cross', 'Gregory the Great', 'Penance', 'Scapegoat Theory', 'Patristic Theology', 'Scapegoating', 'Atonement theology', ""Rene Girard 'Mimetic Theory'"", 'St. Gregory the Great', 'Pope Gregory the Great', 'René Girard and scapegoating']"
Theology,Systematic Theology,https://www.academia.edu/Documents/in/Systematic_Theology?f_fri=,"Pneumatologia, by John Owen",ERNST WENDLAND,"['Theology', 'Systematic Theology', 'Biblical Studies', 'Pneumatology', 'Biblical Theology', 'Doctrine of God', 'Holy Spirit', 'Pneumatología']"
Theology,Systematic Theology,https://www.academia.edu/Documents/in/Systematic_Theology?f_fri=,"Knowing Creation: Perspectives from Theology, Philosophy, and Science",Andrew Torrance,"['Christianity', 'Philosophy Of Religion', 'Theology', 'Aristotle', 'Systematic Theology', 'Philosophical Theology', 'Theological Hermeneutics', 'Science and Religion', 'Theological Anthropology', 'Catholic Theology', 'Biblical Theology', 'Natural Theology', 'John Calvin', 'Christian Philosophy', 'Book of Genesis', 'Theology and Science', 'Doctrine of Creation', 'History of Science and Religion', 'Evangelical Theology', 'Sanctification', 'Hylomorphism', 'Interpretations of Genesis 1-3', 'Doctrine of Sanctification', 'Creation ex nihilo']"
Theology,Systematic Theology,https://www.academia.edu/Documents/in/Systematic_Theology?f_fri=,Neue Stromungen der Griechish-Orthodoxen Theologie: Herausforderungen fur eine wirlkiche Erneuerung und die Einheit der Christen,Pantelis Kalaitzidis,"['Historical Theology', 'Systematic Theology', 'Eastern Christianity', 'Anthropology of Eastern Christianity', 'Greek Orthodoxy']"
Theology,Systematic Theology,https://www.academia.edu/Documents/in/Systematic_Theology?f_fri=,Baptism in the Holy Spirit – An Analysis of the Doctrine at Symeon the New Theologian and in Classical Pentecostal Movement,mihai grobnicu,"['Systematic Theology', 'Christian Spirituality', 'Patristic Studies', 'Patristics and Late Antiquity']"
Theology,Systematic Theology,https://www.academia.edu/Documents/in/Systematic_Theology?f_fri=,"Method, Order, and Analogy in Trinitarian Theology: Karl Rahner's Critique of the 'Psychological' Approach",Jeremy D Wilkins,"['Theology', 'Systematic Theology', 'Aquinas', 'Trinity', 'Catholic Theology', 'Karl Rahner', 'Thomas Aquinas', 'Theology of Thomas Aquinas', 'Trinitarian Theology', 'Trinity (Theology)', 'Bernard Lonergan', 'Lonergan', 'Doctrine of the Trinity', 'St Thomas Aquinas', 'Theology of Bernard Lonergan, S.J', 'Thomism, Thomas Aquinas, Medieval History', 'Bernard J. F. Lonergan', 'St. Thomas Aquinas', 'K. Rahner', 'Kerl Rahner', 'theology of Karl Rahner', 'Bernard Lonergan Theology', 'Lonergan Studies', 'The Doctrine of the Trinity', 'Lonergan Rahner method']"
Theology,Systematic Theology,https://www.academia.edu/Documents/in/Systematic_Theology?f_fri=,"""La Chiesa di Roma prima e dopo Costantino. Da  Vittore (189-199) a Liberio (352-366)"", in : COSTANTINO I. Enciclopedia costantiniana sulla figura e l'immagine dell'imperatore del cosiddetto editto di Milano, Istituto dell'Enciclopedia Italiana, vol. I, Roma 2013, pp. 795-814.",Emanuele Castelli,"['Religion', 'Christianity', 'History', 'Ancient History', 'Archaeology', 'Near Eastern Archaeology', 'Latin Literature', 'Roman History', 'Philosophy Of Religion', 'Art History', 'Late Antique and Byzantine History', 'Languages and Linguistics', 'Theology', 'Architecture', 'Czech History', 'Patristics', 'History of Religion', 'New Testament', 'Historical Theology', 'History of Christianity', 'Systematic Theology', 'Epigraphy (Archaeology)', 'Rome, City of', 'Early Church', 'Late Antique Archaeology', 'Early Christianity', 'Roman Religion', 'Orthodox Theology', 'Greek Epigraphy', 'Medieval Church History', 'Papacy (Medieval Church History)', 'Origins of Christianity', 'Byzantine Studies', 'History of Religions', 'Ancient Religion', 'Theology and Culture', 'Catholic Theology', 'Christology', 'Late Antiquity', 'History of Roman Catholicism', 'Topography of Ancient Rome (Archaeology)', 'Church History', 'Linguistics', 'Latin Epigraphy', 'Imperial Rome', 'Rabbinic Literature', 'New Testament and Christian Origins', 'Greek', 'Christian Origins', 'Roman Epigraphy', 'Late Roman Empire', 'Christian Apologetics', 'Roman Empire', 'Christianity and Rome', 'Ancient Greek Philosophy', 'Early Christian Art', 'Church Archaeology', 'Late Roman Archaeology', 'Bible', 'Judaism', 'Christian Iconography', 'Rome (History)', 'Patristic Exegesis', 'Rome', 'Religious Studies', 'Historia', 'Ancient magic', 'Patristic Studies', 'Patristics and Late Antiquity', 'Greek and Roman Epigraphy', 'Christian Theology', 'Catacombs of Rome', 'Constantine', 'Early Church Fathers', 'Ancient Rome', 'Early Christian Archaeology', 'Christian Epigraphy', 'Qumran', 'Byzantine Theology', 'late antique Rome', 'Greek and Roman Art and Architecture', 'Hippolytus of Rome', 'Roman Architecture', 'Church and State', 'Cultural history of the Ancient world', 'Greco-Roman World', 'Roman Art', 'Papal History', 'Catholic Church History', 'Papacy (Early Modern and Modern Church History)', 'Constantine the Great, Roman Empire, Early Christianity', 'Modern Theology', 'Christian Studies', 'Greek Patristics', 'Sanctuaries in Ancient Rome and Italy', 'Costantino il Grande', 'History of Reception of Biblical Texts', 'Novatian of Rome', 'Architecture and Public Spaces', 'Catacombe di Priscilla', 'Greek and Roman Social History', 'Roman Archaeology', 'Graeco-Roman Religion', 'Ancient Rhetoric and Poetics', 'Early Christian Papyri and Inscriptions', 'New Testament and Archaeology', 'Material Culture and Religioin', 'Theories of Religiion and Culture', 'Slavistics and Orthodoxy', 'Ecclesiology & Christology', 'History of Judaism In Antiquity']"
Theology,Systematic Theology,https://www.academia.edu/Documents/in/Systematic_Theology?f_fri=,The Prosperity Gospel: A Way to Reclaim Dignity,Hermen Kroesbergen,"['Religion', 'Christianity', 'Philosophy Of Religion', 'Systematic Theology', 'Southern Africa', 'Kierkegaard', 'Pentecostalism', 'Reformed theology', 'Theory of the good life (Philosophy)', 'Zambia', 'Neo-Pentecostalism', 'African theology', 'Religious Studies', 'Dignity', 'Abraham', 'Prosperity Gospel', 'African Christianity']"
Theology,Systematic Theology,https://www.academia.edu/Documents/in/Systematic_Theology?f_fri=,Deification and Grace - By Daniel A. Keating,Mike Higton,['Systematic Theology']
Theology,Systematic Theology,https://www.academia.edu/Documents/in/Systematic_Theology?f_fri=,A Play for Harmony - Complementarianism and Modern Evangelical Theologies of Gender,Nathan Paylor,"['Gender Studies', 'Theology', 'Systematic Theology', 'Theological Ethics', 'Gender and Sexuality', 'Gender', 'Egalitarianism', 'Trinity', 'Biblical Theology', 'Evangelicalism', 'Hans Urs von Balthasar', 'Evangelical Theology', 'Complementarity', 'Complementarianism', 'Kevin J. Vanhoozer', 'Wayne Grudem']"
Theology,Systematic Theology,https://www.academia.edu/Documents/in/Systematic_Theology?f_fri=,A physicist’s belief. John Polkinghorne’s consonance of theology and science,Andreas Losch,"['Systematic Theology', 'Science and Religion', 'Dogmatic theology', 'Theology and Science', 'History of Science and Religion', 'Science and Theology', 'John Polkinghorne']"
Theology,Systematic Theology,https://www.academia.edu/Documents/in/Systematic_Theology?f_fri=,Que faire des premiers conciles?,Benoit Bourgine,"['Theology', 'Systematic Theology', 'History of theology']"
Theology,Systematic Theology,https://www.academia.edu/Documents/in/Systematic_Theology?f_fri=,Historical Overview of the Doctrine of The Trinity,Josh Skinner,"['Theology', 'Historical Theology', 'Systematic Theology', 'Trinity', 'Reformed theology', 'Doctrine of the Trinity']"
Theology,Systematic Theology,https://www.academia.edu/Documents/in/Systematic_Theology?f_fri=,"""The Johannine Riddles and their Place in the Development of Trinitarian Theology""",Paul N Anderson,"['Critical Theory', 'Religion', 'Christianity', 'Comparative Religion', 'Sociology of Religion', 'Cognitive Psychology', 'Philosophy Of Religion', 'Theology', 'Memory (Cognitive Psychology)', 'Patristics', 'History of Religion', 'New Testament', 'Historical Theology', 'Religious Education', 'History of Christianity', 'Catholic Studies', 'Practical theology', 'Systematic Theology', 'Philosophical Theology', 'Religion and Politics', 'Psychology of Religion', 'Early Christianity', 'Baptist Theology', 'Radical Orthodoxy (Theology)', 'Orthodox Theology', 'Missiology and Mission Theology', 'Religious Pluralism', 'Biblical Studies', 'Science and Religion', 'Russian Orthodox Church', 'Johannine Literature', 'Trinity and Community', 'Trinity', 'Byzantine Studies', 'Ancient Religion', 'Catholic Theology', 'Christology', 'Pneumatology', 'Biblical Theology', 'Theological Education', 'History of Biblical Interpretation', 'Cognitive Linguistics', 'Russian Orthodoxy', 'Biblical Archaeology', 'Pastoral Theology', 'Systematics', 'New Testament and Christian Origins', 'Ancient myth and religion', 'Reformed theology', 'Trinitarian Theology', 'Christian Spirituality', 'Christian Apologetics', 'Biblical Interpretation', 'Johannine Literature (Religion)', 'Trinity (Theology)', 'Religious History', 'Bible', 'Eastern Orthodox Liturgical Theology', 'World Religions', 'Orthodox Christianity', 'Biblical Exegesis', 'Patristic Exegesis', 'Gospel of John', 'Religious Studies', 'Historia', 'Holy Spirit', 'Teologie', 'New Testament Theology', 'Patristic Studies', 'Johannine Studies', 'Teologia', 'Teología', 'New testament exegesis', 'Doctrine of the Trinity', 'THEOLOGIE', 'Byzantine Theology', 'La Nouvelle Théologie', 'Johannine Theology', 'Jesus Christ', 'New Testament Studies', 'Biblia', 'Christology of New Testament', 'Social Doctrine of the Trinity', 'Biblioteca', 'Bible Study', 'Teologia Contemporânea', 'Catholic Church History', 'Teologia Sistemática', 'Theism', 'Biblical Hermeneutics', 'Teology', 'Eastern Orthodoxy', 'Theology and Religious Studies', 'Christian Studies', 'Teologia biblica', 'Trinitarian Christology', 'Doctrine of God, Christology, Soteriology, Historical Theology, Biblical Studies, Dogmatic Theology, Analytic Theology, Continental Theology, Biblical Theology, Thomas F. Torrance, Karl Barth, John Calvin, Systematic Theology', 'Teologi', 'Eastern Orthodox Theology', 'Hypostatic Union', 'Patrística', 'Trinitas', 'Religionsgeschichte', 'Anthropology of Religion', 'The Holy Spirit', 'Spirit Christology', 'Teologie Ortodoxa - Arta sacra', 'Pneumatología', 'Logos Christology', 'New Testament Pneumatology', 'Development of Trinitarian Theology', 'The Doctrine of the Trinity', 'St Augustine De Trinitate', 'BIBLIA Y TEOLOGIA', 'Pneumatologia', 'Teologie Pastorala', 'Biblische Theologie']"
Theology,Systematic Theology,https://www.academia.edu/Documents/in/Systematic_Theology?f_fri=,THE HUMAN AND ACADEMIC PROFILE OF DORIN OANCEA,Alina Patru,"['Philosophy Of Religion', 'Theology', 'Systematic Theology', 'Orthodox Theology', 'Religious Pluralism', 'Ecumenical Theology', 'Theology of Religions', 'Ecumenical dialogues', 'Ecumenical and Interfaith Dialogue', 'Central and Eastern Europe', 'Ecumenism', 'Eastern Orthodox Theology', 'Systematic and Philosophical Theology']"
Theology,Systematic Theology,https://www.academia.edu/Documents/in/Systematic_Theology?f_fri=,"""Diaspora ortodoxă în perioada comunistă. Cazul revistei Biserica românească,"" Mitropolia Ardealului I (36), nr. 2 (April-June 2021): 198-224.",Ionut  Biliuta,"['Systematic Theology', 'Fascism', 'Diaspora and transnationalism', 'History of Communism', 'Romanian Orthodox Theology', 'Orthodox Church History']"
Theology,Systematic Theology,https://www.academia.edu/Documents/in/Systematic_Theology?f_fri=,"Atonement, Justice, and Peace: The Message of the Cross and the Mission of the Church",Darrin  Snyder Belousek,"['Christianity', 'Peace and Conflict Studies', 'Patristics', 'Systematic Theology', 'Theological Ethics', 'Early Christianity', 'Just War', 'Biblical Studies', 'Restorative Justice', 'Biblical Theology', 'Anabaptist Theology', 'Just War Theory', 'Christian Ethics', 'Religion and Violence/Nonviolence', 'The Atonement', 'Biblical Interpretation', 'Capital Punishment', 'Pauline Theology', 'Christian Theology', 'Atonement Theory', 'Atonement theology']"
Theology,Systematic Theology,https://www.academia.edu/Documents/in/Systematic_Theology?f_fri=,"Wallenfang ""Human and Divine Being"" : Edith Stein's Theological Anthropology",David Muthukumar S.,"['Christianity', 'Theology', 'Philosophical Anthropology', 'Systematic Theology', 'Philosophical Theology', 'Theological Anthropology', 'Edith Stein', 'The Philosophy of Edith Stein', 'Christian Studies']"
Theology,Systematic Theology,https://www.academia.edu/Documents/in/Systematic_Theology?f_fri=,"Les Gémissements de la Création, Fondements d'une Ethique Ecologique Chrétienne",Benjamin Vaytet,"['Applied Ethics', 'Theology', 'New Testament', 'Systematic Theology', 'Virtue Ethics', 'Ecology', 'Biblical Theology', 'Apostle Paul and the Pauline Letters', 'Pauline Theology', 'Late Antique Judaism', 'Creation Care', 'Stewardship', 'Environmental Stewardship', 'Letter to the Romans']"
Theology,Systematic Theology,https://www.academia.edu/Documents/in/Systematic_Theology?f_fri=,God and the Faithfulness of Paul: A Critical Examination of the Pauline Theology of N.T. Wright,Christoph Heilig,"['Religion', 'Christianity', 'Philosophy Of Religion', 'Theology', 'New Testament', 'Systematic Theology', 'Philosophical Theology', 'Early Christianity', 'Biblical Theology', 'New Testament and Christian Origins', 'Apostle Paul and the Pauline Letters', 'New Testament Theology', 'New testament exegesis', 'New Testament Studies', 'N. T. Wright']"
Theology,Systematic Theology,https://www.academia.edu/Documents/in/Systematic_Theology?f_fri=,"Thomas Schirrmacher, Missio Dei: God's Missional Nature, edited by Thomas K. Johnson",Thomas K Johnson,"['Christianity', 'Theology', 'Missiology', 'Systematic Theology', 'Reformed Theology and Ethics', 'Missiology and Mission Theology', 'Christian Missions', 'Mission Studies', 'Doctrine of God', 'Evangelicalism', 'Reformed theology', 'Evangelical Theology', 'Evangelism', 'History and Theology of Missions', 'Missions', 'World Missions', 'Missional Church Theology', 'Christian Studies', 'New Evangelization', 'Cross-Cultural Missions']"
Theology,Systematic Theology,https://www.academia.edu/Documents/in/Systematic_Theology?f_fri=,An unsatisfactory trajectory: a critique of gender complementarianism,Caleb M Day,"['History', 'Gender Studies', 'Ethics', 'Normative Ethics', 'Sex and Gender', 'Feminist Theory', 'Social Sciences', 'Theology', 'Sexual and Reproductive Health', 'Gender History', 'Historical Theology', 'Practical theology', 'Systematic Theology', 'Feminist Theology', 'Language and Gender', 'Theological Ethics', 'Religion and Sexuality', 'Virtue Ethics', 'Feminist Philosophy', 'Natural Law', 'Sexuality', 'Sexual Violence', 'Gender and Sexuality', 'Anthropology of Gender', 'Liberation Theology', 'Anthropology and Sexuality', 'Womanist Theology', 'History of Sexuality', 'Catholic Social Teaching', 'LGBT Issues', 'Gender', 'Gender Equality', 'Theological Anthropology', 'Gender Discourse', 'LGBT Youth', 'Protestantism', 'Gender Theory', 'Theology and Culture', 'Feminism', 'Catholic Theology', 'Sexual Ethics', 'Gender Roles', 'Biblical Theology', 'History of Roman Catholicism', 'Theories of Gender and Transgender', 'Debate over Same-Sex Marriage', 'Normativity', 'Christian Ethics', 'Gender and Sexuality Studies', 'Evangelicalism', 'Gender and Politics', 'Gender and religion (Women s Studies)', 'Gender and Science', 'Constructions of femininity', 'Feminist activism', 'Sexual Identity', 'Gender And Violence', 'Karl Barth', 'Sexuality And Culture', 'American Protestantism', 'Feminist Literary Theory and Gender Studies', 'Gender Identity', 'Evangelical Theology', 'Natural Law Theory', 'Sexual Orientation', 'Christian Social Ethics', 'Marriage (History)', 'LGBTQ psychology', 'Feminism and Social Justice', 'Roman Catholicism', 'Catholicism', 'Homosexuality', 'John Paul II/Karol Wojtyla', 'Catholic Moral Theology', 'Women and Gender Studies', ""Women's and gender history"", 'Sexual and Gender-Based Violence', 'Marriage', 'Church and Homosexuality', 'LGBT Studies', 'Gender Issues', 'Sex Difference', 'Sex Education', 'Feminist Theory and Gender Studies', 'Same Sex Marriage', 'Catholic Church', 'Gender inequality', 'Sexual Behavior', 'Gender Difference', 'Marriage and Family', 'Gay marriage', 'Gender Differences', 'Feminist Theories', 'Sex Differences', 'Catholic Church History', 'Homosexualidad', 'LGBTQ studies', 'John Paul II', 'Lgbtq', 'Christian sexual ethics', 'Complementarity', 'Theology of the Body', 'The Fact/Value Distinction', 'Attitudes Towards Homosexuality', 'History of Homosexuality', 'Homosexualidad y matrimonio', 'Pope John Paul II', 'Christian Theology/Ethics', 'Catholic Sexual Ethics']"
Theology,Systematic Theology,https://www.academia.edu/Documents/in/Systematic_Theology?f_fri=,"Kenosis and the Kingdom of God: On Suffering, Obedience, Trust, and Surrender as the Vessels of Eschatological Glory",Jon Stovell,"['New Testament', 'Systematic Theology', 'Christology', 'Eschatology', 'Incarnation of Christ', 'Kingdom of God', 'Kenosis']"
Theology,Systematic Theology,https://www.academia.edu/Documents/in/Systematic_Theology?f_fri=,Reconciled Humanity: Karl Barth in Dialogue - By Hans Vium Mikkelsen,Sven Ensminger,"['Systematic Theology', 'Christology', 'Karl Barth']"
Theology,Systematic Theology,https://www.academia.edu/Documents/in/Systematic_Theology?f_fri=,The Holy Spirit and the Icon: A critical consideration of Eastern Orthodox theology of the icon in relation to Orthodox pneumatology,Joseph Sverker,"['Iconography', 'Systematic Theology', 'Cappadocians', 'Irenaeus', 'Pneumatology', 'John of Damascus', 'Byzantine Iconoclasm', 'Eastern Orthodox Theology', 'Leonid Ouspensky']"
Theology,Systematic Theology,https://www.academia.edu/Documents/in/Systematic_Theology?f_fri=,Sacramental Efficacy in Karl Rahner and Cognitive Linguistics,Eugene R. Schlesinger,"['Cognitive Science', 'Systematic Theology', 'Karl Rahner', 'Cognitive Linguistics', 'Sacramental Theology']"
Theology,Systematic Theology,https://www.academia.edu/Documents/in/Systematic_Theology?f_fri=,"Review of Abraham's ""Divine Agency and Divine Action"" Vol 2 (Oxford, 2018)",Jamin A Hübner,"['Christianity', 'Theology', 'Systematic Theology', 'Doctrine of God', 'Divine Providence', 'Molinism', 'Predestination', 'Divine Action', 'Monotheism']"
Theology,Systematic Theology,https://www.academia.edu/Documents/in/Systematic_Theology?f_fri=,John Calvin and James Torrance's Evangelical Vision of Repentance - Participatio,Andrew Torrance,"['Christianity', 'Theology', 'Systematic Theology', 'Calvin', 'Calvinism', 'Religious Conversion', 'Protestantism', 'Covenant Theology', 'Biblical Theology', 'John Calvin', 'Pastoral Theology', 'Reformed theology', 'Evangelical Theology', 'Incarnation of Christ', 'Scottish Theology', 'Repentance', 'Conversion', 'Neo-Orthodox Theology', 'Calvin, Calvinism, Reformed Tradition', 'Doctrine of God, Christology, Soteriology, Historical Theology, Biblical Studies, Dogmatic Theology, Analytic Theology, Continental Theology, Biblical Theology, Thomas F. Torrance, Karl Barth, John Calvin, Systematic Theology', 'Atonement theology', 'James B. Torrance', 'Torrance']"
Theology,Systematic Theology,https://www.academia.edu/Documents/in/Systematic_Theology?f_fri=,Systematics for a Global Christianity? Extending the Conversation,Amos Yong,"['Systematic Theology', 'Pentecostal Theology', 'Global Christianity']"
Theology,Systematic Theology,https://www.academia.edu/Documents/in/Systematic_Theology?f_fri=,"Antropología de la vocación cristiana. De persona a persona, Salamanca 2019, 269 pp. ISBN 978-84-301-2021-5",Juan Manuel Cabiedas Tejero,"['Philosophical Anthropology', 'Systematic Theology', 'Antropología filosófica', 'Orientacion Vocacional', 'Vocación ontológica', 'Theology of Vocation']"
Theology,Systematic Theology,https://www.academia.edu/Documents/in/Systematic_Theology?f_fri=,"웨인 그루뎀, 『성경 핵심 교리』, 박재은 역 (서울: 솔로몬, 2018). Translating Wayne Grudem, Bible Doctrine: Essential Teachings of the Christian Faith (Grand Rapids: Zondervan, 1999) into Korean.",Jae-Eun Park,"['Systematic Theology', 'Dogmatics', 'Wayne Grudem']"
Theology,Systematic Theology,https://www.academia.edu/Documents/in/Systematic_Theology?f_fri=,elementi di teologia liturgica e sacramentaria,Vito  Sibilio,['Systematic Theology']
Theology,Systematic Theology,https://www.academia.edu/Documents/in/Systematic_Theology?f_fri=,The Books of 1 and 2 Samuel (2022 edition),"Gary Everett,  MDiv DMin","['Christianity', 'Theology', 'New Testament', 'Historical Theology', 'History of Christianity', 'Systematic Theology', 'Hebrew Bible', 'Old Testament Prophecy', 'Old Testament Theology', 'Preaching', 'Early Christianity', 'Old Testament', 'Bible Translation', 'History Of The Bible/Biblical Canon', 'Christology', 'Biblical Theology', 'Jewish - Christian Relations', 'New Testament and Christian Origins', 'Christian Apologetics', 'Historical Jesus', 'Bible', 'Hebrew Bible and Ancient Near East', 'New Testament Textual Criticism', 'Jesus', 'Jesus Christ', 'New Testament Studies', 'Hebrew Bible/Old Testament']"
Theology,Systematic Theology,https://www.academia.edu/Documents/in/Systematic_Theology?f_fri=,"Neither Subtraction, Nor Addition: The Word's Terminative Assumption of a Human Nature",James E Dolezal,"['Systematic Theology', 'Philosophical Theology', 'Christology', 'Thomism', 'Theology of Thomas Aquinas', 'Attributes of God', 'Incarnation of Christ', 'Christian Theology', 'Divine Immutability', 'Kenotic Christology', 'Metaphysics of the Incarnation', 'Classical Theism', 'Divine Infinity', 'Divine Perfection', 'Pure act']"
Theology,Systematic Theology,https://www.academia.edu/Documents/in/Systematic_Theology?f_fri=,The Sacramental Validity of the Eucharistic Form in Sign Language:  An Inaugural Study,Matthew-Anthony  Hysell,"['Systematic Theology', 'Thomism', 'Augustine of Hippo', 'Dogmatic theology', 'Sacramental Theology', 'Sign Language Linguistics']"
Theology,Systematic Theology,https://www.academia.edu/Documents/in/Systematic_Theology?f_fri=,AKĀİD ve KELÂM İLMİNDE VAHYİN ve AKLIN YERİ,Temel Yeşilyurt,"['Systematic Theology', 'Kalam (Islamic Theology)', 'Kelam', 'Akaid', 'Kelâm İlmi', 'VAHİY']"
Theology,Systematic Theology,https://www.academia.edu/Documents/in/Systematic_Theology?f_fri=,Climax of the Covenant vs. Apocalyptic Invasion: A Theological Analysis of a Contemporary Debate in Pauline Exegesis,Edwin Chr.  van Driel,"['Theology', 'New Testament', 'Systematic Theology', 'Theological Interpretation of Christian Scripture', 'Constructive Theology', 'Christology', 'Biblical Theology', 'Apostle Paul and the Pauline Letters', 'Pauline Theology', 'Biblical Exegesis', 'Christian Theology', 'Supralapsarianism', 'Pauline studies', 'Biblical and systematic theology', 'Apocalyptic Theology', 'N.T. Wright', 'History of Salvation', 'Incarnation Anyway', 'J. Louis Martyn', 'Douglas Harink']"
Theology,Systematic Theology,https://www.academia.edu/Documents/in/Systematic_Theology?f_fri=,Investigating the Resurrection of Jesus Christ. Open Access.,Andrew Ter Ern Loke,"['Philosophy', 'Philosophy Of Religion', 'Theology', 'History of Christianity', 'Systematic Theology', 'Science and Religion', 'Christology', 'New Testament and Christian Origins', 'Christian Apologetics', 'Miracles', 'Resurrection', 'Resurrection of Jesus']"
Theology,Systematic Theology,https://www.academia.edu/Documents/in/Systematic_Theology?f_fri=,Kelompok Penelaahan Alkitab  (Panduan dan Materi),STT  Jaffray,"['Systematic Theology', 'Biblical Theology']"
